Punkt;Richtung;Grad;SSID; BSS; RSSI; Kanal; Datum
9;S;180;eduroam;"82:8A:20:0F:34:37";"-85";"1";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:34:37";"-85";"1";"18:37:42"
9;S;180;eduroam;"7E:83:C2:21:95:67";"-95";"11";"18:37:39"
9;S;180;eduroam;"7E:83:C2:21:95:67";"-95";"11";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:C7:5F:07";"-82";"11";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:C7:5F:07";"-82";"11";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:32:63";"-88";"6";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:32:63";"-88";"6";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:1C:62";"-68";"36";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:1C:62";"-67";"36";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:4D:14:C8";"-76";"11";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:4D:14:C8";"-76";"11";"18:37:42"
9;S;180;HFU Open;"82:83:C2:70:21:C4";"-72";"1";"18:37:39"
9;S;180;HFU Open;"82:83:C2:70:21:C4";"-72";"1";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-84";"1";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-84";"1";"18:37:42"
9;S;180;NETGEAR24;"B0:7F:B9:84:60:74";"-97";"1";"18:37:39"
9;S;180;NETGEAR24;"B0:7F:B9:84:60:74";"-97";"1";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:32:CA";"-46";"36";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:32:CA";"-49";"36";"18:37:42"
9;S;180;eduroam;"6A:D7:9A:28:9B:6C";"-91";"6";"18:37:39"
9;S;180;eduroam;"6A:D7:9A:28:9B:6C";"-91";"6";"18:37:42"
9;S;180;;"BA:FB:E4:80:96:DA";"-76";"1";"18:37:39"
9;S;180;;"BA:FB:E4:80:96:DA";"-76";"1";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-79";"44";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-77";"44";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:1C:62";"-65";"36";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:1C:62";"-67";"36";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:4E:17:84";"-82";"44";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:4E:17:84";"-79";"44";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:84:75:A5";"-82";"6";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:84:75:A5";"-82";"6";"18:37:42"
9;S;180;eduroam;"7E:83:C2:70:21:C4";"-75";"1";"18:37:39"
9;S;180;eduroam;"7E:83:C2:70:21:C4";"-75";"1";"18:37:42"
9;W;270;eduroam;"82:8A:20:0F:32:CA";"-52";"36";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:32:CA";"-53";"36";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:32:C3";"-73";"11";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:32:C3";"-70";"11";"18:38:08"
9;W;270;;"7E:8A:20:0F:1C:62";"-71";"36";"18:38:05"
9;W;270;;"7E:8A:20:0F:1C:62";"-71";"36";"18:38:08"
9;W;270;HFU Guest;"68:D7:9A:68:9B:6D";"-83";"48";"18:38:05"
9;W;270;HFU Guest;"68:D7:9A:68:9B:6D";"-85";"48";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:84:75:A5";"-90";"6";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:84:75:A5";"-90";"6";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:34:36";"-89";"48";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:34:36";"-84";"48";"18:38:08"
9;W;270;;"BA:FB:E4:4D:17:84";"-90";"1";"18:38:05"
9;W;270;;"BA:FB:E4:4D:17:84";"-90";"1";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:1C:63";"-70";"1";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:1C:63";"-68";"1";"18:38:08"
9;W;270;RIS-Labor;"86:83:C2:21:95:67";"-90";"11";"18:38:08"
9;W;270;RIS-Labor;"86:83:C2:70:21:C3";"-79";"40";"18:38:05"
9;W;270;RIS-Labor;"86:83:C2:70:21:C3";"-81";"40";"18:38:08"
9;W;270;HFU Guest;"74:83:C2:70:21:C3";"-79";"40";"18:38:05"
9;W;270;HFU Guest;"74:83:C2:70:21:C3";"-81";"40";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:32:CB";"-50";"6";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:32:CB";"-51";"6";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:4E:13:20";"-89";"44";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:4E:13:20";"-88";"44";"18:38:08"
9;W;270;;"BA:FB:E4:C7:5F:07";"-87";"11";"18:38:05"
9;W;270;;"BA:FB:E4:C7:5F:07";"-87";"11";"18:38:08"
9;W;270;eduroam;"6A:D7:9A:28:9B:6D";"-83";"48";"18:38:05"
9;W;270;eduroam;"6A:D7:9A:28:9B:6D";"-85";"48";"18:38:08"
9;W;270;tKonferenzGoogleHome.k;"FA:8F:CA:50:85:4B";"-88";"4";"18:38:05"
9;W;270;tKonferenzGoogleHome.k;"FA:8F:CA:50:85:4B";"-93";"4";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:1C:63";"-70";"1";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:1C:63";"-68";"1";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:32:C2";"-75";"36";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:32:C2";"-77";"36";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:32:CB";"-50";"6";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:32:CB";"-51";"6";"18:38:08"
9;W;270;;"6A:D7:9A:18:9B:6C";"-82";"6";"18:38:05"
9;W;270;;"6A:D7:9A:18:9B:6C";"-82";"6";"18:38:08"
9;W;270;;"7E:8A:20:0F:1C:63";"-70";"1";"18:38:05"
9;W;270;;"7E:8A:20:0F:1C:63";"-67";"1";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:4D:14:C8";"-78";"11";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:4D:14:C8";"-74";"11";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0A:F9:7F";"-93";"6";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0A:F9:7F";"-93";"6";"18:38:08"
9;W;270;;"7A:83:C2:70:21:C3";"-80";"40";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:80:96:DA";"-83";"1";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:80:96:DA";"-80";"1";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:32:C2";"-76";"36";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:32:C2";"-80";"36";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:4E:14:C8";"-80";"44";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:4E:14:C8";"-73";"44";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:34:37";"-90";"1";"18:38:05"
9;W;270;;"BA:FB:E4:4E:13:20";"-88";"44";"18:38:05"
9;W;270;;"7E:8A:20:0F:32:CB";"-47";"6";"18:38:05"
9;W;270;;"7E:8A:20:0F:32:CB";"-47";"6";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:32:63";"-89";"6";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:32:63";"-91";"6";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:80:96:D9";"-83";"36";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:80:96:D9";"-83";"36";"18:38:08"
9;W;270;RIS-Labor;"86:83:C2:70:21:C4";"-77";"1";"18:38:05"
9;W;270;RIS-Labor;"86:83:C2:70:21:C4";"-83";"1";"18:38:08"
9;W;270;HFU Guest;"74:83:C2:70:21:C4";"-78";"1";"18:38:05"
9;W;270;HFU Guest;"74:83:C2:70:21:C4";"-83";"1";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:80:96:DA";"-81";"1";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:80:96:DA";"-80";"1";"18:38:08"
9;W;270;;"7E:8A:20:0F:32:C2";"-77";"36";"18:38:05"
9;W;270;;"7E:8A:20:0F:32:C2";"-77";"36";"18:38:08"
9;W;270;Nusser - Gastzugang;"7E:FF:4D:F9:3A:5F";"-92";"11";"18:38:05"
9;W;270;Nusser - Gastzugang;"7E:FF:4D:F9:3A:5F";"-92";"11";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:1C:62";"-69";"36";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:1C:62";"-69";"36";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:C7:5F:07";"-87";"11";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:C7:5F:07";"-87";"11";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:80:96:D9";"-83";"36";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:80:96:D9";"-83";"36";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:84:75:A5";"-89";"6";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:84:75:A5";"-88";"6";"18:38:08"
9;W;270;;"BA:FB:E4:4D:14:C8";"-79";"11";"18:38:05"
9;W;270;;"BA:FB:E4:4D:14:C8";"-79";"11";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:4D:17:84";"-84";"1";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:4D:17:84";"-86";"1";"18:38:08"
9;W;270;SHLAB01-5;"50:C7:BF:31:D3:96";"-86";"36";"18:38:05"
9;W;270;SHLAB01-5;"50:C7:BF:31:D3:96";"-86";"36";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:32:CA";"-52";"36";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:32:CA";"-51";"36";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:32:C3";"-73";"11";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:32:C3";"-70";"11";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:4E:17:84";"-86";"44";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:4E:17:84";"-81";"44";"18:38:08"
9;W;270;;"7A:83:C2:70:21:C4";"-78";"1";"18:38:05"
9;W;270;;"7A:83:C2:70:21:C4";"-78";"1";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:4D:17:84";"-78";"1";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:4D:17:84";"-78";"1";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:34:36";"-88";"48";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:34:36";"-84";"48";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:32:C3";"-74";"11";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:32:C3";"-70";"11";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:4E:17:84";"-85";"44";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:4E:17:84";"-81";"44";"18:38:08"
9;W;270;;"BA:FB:E4:84:75:A5";"-87";"6";"18:38:05"
9;W;270;;"BA:FB:E4:84:75:A5";"-87";"6";"18:38:08"
9;W;270;HFU Open;"6A:D7:9A:38:9B:6C";"-84";"6";"18:38:05"
9;W;270;HFU Open;"6A:D7:9A:38:9B:6C";"-86";"6";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:34:36";"-89";"48";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:34:36";"-84";"48";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:C7:5F:07";"-88";"11";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:C7:5F:07";"-88";"11";"18:38:08"
9;W;270;;"7E:8A:20:0F:32:C3";"-73";"11";"18:38:05"
9;W;270;;"7E:8A:20:0F:32:C3";"-73";"11";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:1C:63";"-70";"1";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:1C:63";"-68";"1";"18:38:08"
9;W;270;HFU Open;"82:83:C2:70:21:C3";"-79";"40";"18:38:05"
9;W;270;HFU Open;"82:83:C2:70:21:C3";"-80";"40";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:4D:13:20";"-93";"11";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:4D:13:20";"-93";"11";"18:38:08"
9;W;270;Nusser;"7C:FF:4D:F9:3A:5F";"-92";"11";"18:38:05"
9;W;270;Nusser;"7C:FF:4D:F9:3A:5F";"-92";"11";"18:38:08"
9;W;270;SHLAB01;"50:C7:BF:31:D3:97";"-91";"4";"18:38:05"
9;W;270;SHLAB01;"50:C7:BF:31:D3:97";"-91";"4";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:32:CB";"-49";"6";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:32:CB";"-51";"6";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:4E:13:20";"-89";"44";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:4E:13:20";"-88";"44";"18:38:08"
9;W;270;Aula TV.b;"FA:8F:CA:30:4C:C8";"-96";"6";"18:38:05"
9;W;270;Aula TV.b;"FA:8F:CA:30:4C:C8";"-96";"6";"18:38:08"
9;W;270;eduroam;"7E:83:C2:70:21:C3";"-79";"40";"18:38:05"
9;W;270;eduroam;"7E:83:C2:70:21:C3";"-80";"40";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:4D:13:20";"-93";"11";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:4D:13:20";"-93";"11";"18:38:08"
9;W;270;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-96";"6";"18:38:05"
9;W;270;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-94";"6";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:32:C2";"-76";"36";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:32:C2";"-80";"36";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:80:96:DA";"-83";"1";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:80:96:DA";"-80";"1";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:34:37";"-89";"1";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:34:37";"-89";"1";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:4E:13:20";"-89";"44";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:4E:13:20";"-88";"44";"18:38:08"
9;W;270;HFU Guest;"68:D7:9A:68:9B:6C";"-84";"6";"18:38:05"
9;W;270;HFU Guest;"68:D7:9A:68:9B:6C";"-84";"6";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:80:96:D9";"-82";"36";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:80:96:D9";"-83";"36";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:4D:14:C8";"-78";"11";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:4D:14:C8";"-74";"11";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0A:F9:7F";"-93";"6";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0A:F9:7F";"-93";"6";"18:38:08"
9;W;270;linksys;"00:23:69:32:69:ED";"-96";"6";"18:38:05"
9;W;270;linksys;"00:23:69:32:69:ED";"-96";"6";"18:38:08"
9;W;270;HFU Open;"6A:D7:9A:38:9B:6D";"-83";"48";"18:38:05"
9;W;270;HFU Open;"6A:D7:9A:38:9B:6D";"-84";"48";"18:38:08"
9;W;270;AP_KN_24;"00:27:22:82:29:6E";"-86";"9";"18:38:05"
9;W;270;AP_KN_24;"00:27:22:82:29:6E";"-86";"9";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:4E:14:C8";"-80";"44";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:4E:14:C8";"-73";"44";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:34:37";"-87";"1";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:34:37";"-87";"1";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:C7:5F:07";"-88";"11";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:C7:5F:07";"-87";"11";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:1C:62";"-67";"36";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:1C:62";"-73";"36";"18:38:08"
9;W;270;HFU Open;"86:8A:20:0F:32:63";"-95";"6";"18:38:05"
9;W;270;HFU Open;"86:8A:20:0F:32:63";"-95";"6";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:4D:14:C8";"-78";"11";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:4D:14:C8";"-78";"11";"18:38:08"
9;W;270;HFU Open;"82:83:C2:70:21:C4";"-77";"1";"18:38:05"
9;W;270;HFU Open;"82:83:C2:70:21:C4";"-83";"1";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:4D:17:84";"-78";"1";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:4D:17:84";"-78";"1";"18:38:08"
9;W;270;NETGEAR24;"B0:7F:B9:84:60:74";"-83";"1";"18:38:05"
9;W;270;NETGEAR24;"B0:7F:B9:84:60:74";"-83";"1";"18:38:08"
9;W;270;HFU Guest;"78:8A:20:0F:32:CA";"-52";"36";"18:38:05"
9;W;270;HFU Guest;"78:8A:20:0F:32:CA";"-51";"36";"18:38:08"
9;W;270;eduroam;"6A:D7:9A:28:9B:6C";"-85";"6";"18:38:05"
9;W;270;eduroam;"6A:D7:9A:28:9B:6C";"-86";"6";"18:38:08"
9;W;270;;"BA:FB:E4:80:96:DA";"-86";"1";"18:38:05"
9;W;270;;"BA:FB:E4:80:96:DA";"-86";"1";"18:38:08"
9;W;270;eduroam;"BE:FB:E4:4E:14:C8";"-80";"44";"18:38:05"
9;W;270;eduroam;"BE:FB:E4:4E:14:C8";"-73";"44";"18:38:08"
9;W;270;eduroam;"82:8A:20:0F:1C:62";"-71";"36";"18:38:05"
9;W;270;eduroam;"82:8A:20:0F:1C:62";"-73";"36";"18:38:08"
9;W;270;HFU Guest;"B4:FB:E4:4E:17:84";"-85";"44";"18:38:05"
9;W;270;HFU Guest;"B4:FB:E4:4E:17:84";"-81";"44";"18:38:08"
9;W;270;HFU Open;"C2:FB:E4:84:75:A5";"-86";"6";"18:38:05"
9;W;270;HFU Open;"C2:FB:E4:84:75:A5";"-86";"6";"18:38:08"
9;W;270;eduroam;"7E:83:C2:70:21:C4";"-76";"1";"18:38:05"
9;W;270;eduroam;"7E:83:C2:70:21:C4";"-83";"1";"18:38:08"
11;N;0;eduroam;"82:8A:20:0F:32:CA";"-45";"36";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:32:CA";"-46";"36";"18:38:37"
11;N;0;HFU Open;"86:8A:20:0F:32:C3";"-74";"11";"18:38:34"
11;N;0;HFU Open;"86:8A:20:0F:32:C3";"-77";"11";"18:38:37"
11;N;0;HFU Guest;"68:D7:9A:68:9B:6D";"-86";"48";"18:38:34"
11;N;0;HFU Guest;"68:D7:9A:68:9B:6D";"-86";"48";"18:38:37"
11;N;0;HFU Open;"86:8A:20:0F:34:36";"-82";"48";"18:38:34"
11;N;0;HFU Open;"86:8A:20:0F:34:36";"-82";"48";"18:38:37"
11;N;0;;"7E:8A:20:0F:32:CA";"-48";"36";"18:38:37"
11;N;0;HFU Guest;"78:8A:20:0F:1C:63";"-66";"1";"18:38:34"
11;N;0;HFU Guest;"78:8A:20:0F:1C:63";"-66";"1";"18:38:37"
11;N;0;RIS-Labor;"86:83:C2:21:95:67";"-90";"11";"18:38:34"
11;N;0;RIS-Labor;"86:83:C2:21:95:67";"-89";"11";"18:38:37"
11;N;0;;"BA:FB:E4:4E:17:84";"-82";"44";"18:38:34"
11;N;0;;"BA:FB:E4:4E:17:84";"-82";"44";"18:38:37"
11;N;0;HFU Guest;"74:83:C2:70:21:C3";"-84";"40";"18:38:34"
11;N;0;HFU Guest;"74:83:C2:70:21:C3";"-82";"40";"18:38:37"
11;N;0;RIS-Labor;"86:83:C2:70:21:C3";"-84";"40";"18:38:34"
11;N;0;RIS-Labor;"86:83:C2:70:21:C3";"-83";"40";"18:38:37"
11;N;0;HFU Guest;"B4:FB:E4:4D:13:20";"-89";"11";"18:38:37"
11;N;0;HFU Guest;"78:8A:20:0F:32:CB";"-49";"6";"18:38:34"
11;N;0;HFU Guest;"78:8A:20:0F:32:CB";"-46";"6";"18:38:37"
11;N;0;HFU Guest;"B4:FB:E4:4E:13:20";"-84";"44";"18:38:34"
11;N;0;HFU Guest;"B4:FB:E4:4E:13:20";"-82";"44";"18:38:37"
11;N;0;;"BA:FB:E4:C7:5F:07";"-88";"11";"18:38:34"
11;N;0;;"BA:FB:E4:C7:5F:07";"-88";"11";"18:38:37"
11;N;0;eduroam;"6A:D7:9A:28:9B:6D";"-86";"48";"18:38:34"
11;N;0;eduroam;"6A:D7:9A:28:9B:6D";"-90";"48";"18:38:37"
11;N;0;tKonferenzGoogleHome.k;"FA:8F:CA:50:85:4B";"-89";"4";"18:38:34"
11;N;0;tKonferenzGoogleHome.k;"FA:8F:CA:50:85:4B";"-93";"4";"18:38:37"
11;N;0;eduroam;"82:8A:20:0F:1C:63";"-67";"1";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:1C:63";"-67";"1";"18:38:37"
11;N;0;HFU Guest;"78:8A:20:0F:32:C2";"-82";"36";"18:38:34"
11;N;0;HFU Guest;"78:8A:20:0F:32:C2";"-82";"36";"18:38:37"
11;N;0;eduroam;"82:8A:20:0F:32:CB";"-49";"6";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:32:CB";"-46";"6";"18:38:37"
11;N;0;;"7E:8A:20:0F:1C:63";"-67";"1";"18:38:34"
11;N;0;HFU Guest;"B4:FB:E4:4D:14:C8";"-73";"11";"18:38:34"
11;N;0;HFU Guest;"B4:FB:E4:4D:14:C8";"-71";"11";"18:38:37"
11;N;0;;"7A:83:C2:70:21:C3";"-80";"40";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:80:96:DA";"-81";"1";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:80:96:DA";"-81";"1";"18:38:37"
11;N;0;eduroam;"82:8A:20:0F:32:C2";"-80";"36";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:32:C2";"-82";"36";"18:38:37"
11;N;0;HFU Guest;"B4:FB:E4:4E:14:C8";"-74";"44";"18:38:34"
11;N;0;HFU Guest;"B4:FB:E4:4E:14:C8";"-74";"44";"18:38:37"
11;N;0;;"7E:8A:20:0F:32:CB";"-46";"6";"18:38:37"
11;N;0;HFU Open;"86:8A:20:0F:34:37";"-89";"1";"18:38:37"
11;N;0;HFU Guest;"78:8A:20:0F:32:63";"-90";"6";"18:38:34"
11;N;0;HFU Guest;"78:8A:20:0F:32:63";"-90";"6";"18:38:37"
11;N;0;HFU Open;"C2:FB:E4:80:96:D9";"-88";"36";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:80:96:D9";"-88";"36";"18:38:37"
11;N;0;RIS-Labor;"86:83:C2:70:21:C4";"-72";"1";"18:38:34"
11;N;0;RIS-Labor;"86:83:C2:70:21:C4";"-73";"1";"18:38:37"
11;N;0;HFU Guest;"74:83:C2:70:21:C4";"-71";"1";"18:38:34"
11;N;0;HFU Guest;"74:83:C2:70:21:C4";"-72";"1";"18:38:37"
11;N;0;eduroam;"BE:FB:E4:80:96:DA";"-81";"1";"18:38:34"
11;N;0;eduroam;"BE:FB:E4:80:96:DA";"-81";"1";"18:38:37"
11;N;0;HFU Open;"86:8A:20:0F:1C:62";"-75";"36";"18:38:34"
11;N;0;HFU Open;"86:8A:20:0F:1C:62";"-71";"36";"18:38:37"
11;N;0;HFU Open;"C2:FB:E4:C7:5F:07";"-87";"11";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:C7:5F:07";"-87";"11";"18:38:37"
11;N;0;eduroam;"BE:FB:E4:80:96:D9";"-88";"36";"18:38:34"
11;N;0;eduroam;"BE:FB:E4:80:96:D9";"-88";"36";"18:38:37"
11;N;0;HFU Guest;"B4:FB:E4:84:75:A5";"-89";"6";"18:38:34"
11;N;0;HFU Guest;"B4:FB:E4:84:75:A5";"-89";"6";"18:38:37"
11;N;0;eduroam;"82:8A:20:0F:32:63";"-90";"6";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:32:63";"-90";"6";"18:38:37"
11;N;0;SHLAB02;"60:E3:27:AD:9B:62";"-95";"5";"18:38:37"
11;N;0;HFU Open;"C2:FB:E4:4D:17:84";"-86";"1";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:4D:17:84";"-83";"1";"18:38:37"
11;N;0;HFU Open;"C2:FB:E4:C8:5F:07";"-88";"36";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:C8:5F:07";"-88";"36";"18:38:37"
11;N;0;SHLAB01-5;"50:C7:BF:31:D3:96";"-83";"36";"18:38:34"
11;N;0;SHLAB01-5;"50:C7:BF:31:D3:96";"-83";"36";"18:38:37"
11;N;0;HFU Open;"86:8A:20:0F:32:CA";"-48";"36";"18:38:34"
11;N;0;HFU Open;"86:8A:20:0F:32:CA";"-47";"36";"18:38:37"
11;N;0;HFU Guest;"78:8A:20:0F:32:C3";"-74";"11";"18:38:34"
11;N;0;HFU Guest;"78:8A:20:0F:32:C3";"-77";"11";"18:38:37"
11;N;0;WLAN-112630;"E4:3E:D7:C7:16:E7";"-98";"1";"18:38:37"
11;N;0;;"BA:FB:E4:4E:14:C8";"-73";"44";"18:38:34"
11;N;0;;"BA:FB:E4:4E:14:C8";"-73";"44";"18:38:37"
11;N;0;HFU Open;"C2:FB:E4:4E:17:84";"-82";"44";"18:38:34"
11;N;0;HFU Open;"C2:FB:E4:4E:17:84";"-78";"44";"18:38:37"
11;N;0;;"7A:83:C2:70:21:C4";"-72";"1";"18:38:34"
11;N;0;;"7A:83:C2:70:21:C4";"-72";"1";"18:38:37"
11;N;0;HFU Guest;"78:8A:20:0F:34:36";"-82";"48";"18:38:34"
11;N;0;HFU Guest;"78:8A:20:0F:34:36";"-82";"48";"18:38:37"
11;N;0;eduroam;"82:8A:20:0F:32:C3";"-71";"11";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:32:C3";"-77";"11";"18:38:37"
11;N;0;eduroam;"BE:FB:E4:4E:17:84";"-82";"44";"18:38:34"
11;N;0;eduroam;"BE:FB:E4:4E:17:84";"-78";"44";"18:38:37"
11;N;0;HFU Open;"6A:D7:9A:38:9B:6C";"-86";"6";"18:38:34"
11;N;0;HFU Open;"6A:D7:9A:38:9B:6C";"-88";"6";"18:38:37"
11;N;0;eduroam;"82:8A:20:0F:34:36";"-82";"48";"18:38:34"
11;N;0;eduroam;"82:8A:20:0F:34:36";"-82";"48";"18:38:37"
11;N;0;eduroam;"BE:FB:E4:C7:5F:07";"-87";"11";"18:38:34"
11;N;0;eduroam;"BE:FB:E4:C7:5F:07";"-87";"11";"18:38:37"
11;N;0;HFU Open;"86:8A:20:0F:1C:63";"-68";"1";"18:38:34"
11;N;0;HFU Open;"86:8A:20:0F:1C:63";"-68";"1";"18:38:37"
